%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.relative_altitude
1631535976597403242,405579,1631535976590050811,,67.7971115112,21.0702972412,552.729980469,173.108001709
1631535976715058032,405580,1631535976712924085,,67.7971115112,21.0702972412,552.909973145,173.283004761
1631535976846703669,405581,1631535976839911717,,67.7971115112,21.0702972412,553.08001709,173.458999634
1631535976968147250,405582,1631535976962723295,,67.7971115112,21.0702972412,553.260009766,173.636993408
1631535977099970519,405583,1631535977093873510,,67.7971115112,21.0702972412,553.450012207,173.822998047
1631535977221086389,405584,1631535977213009352,,67.7971115112,21.0702991486,553.630004883,174.003997803
1631535977355115124,405585,1631535977343841871,,67.7971115112,21.0702991486,553.809997559,174.18800354
1631535977470345345,405586,1631535977467293384,,67.7971115112,21.0702991486,553.989990234,174.363998413
1631535977594005401,405587,1631535977589892739,,67.7971115112,21.0702991486,554.150024414,174.529006958
1631535977715887573,405588,1631535977712933372,,67.7971115112,21.0702991486,554.309997559,174.682998657
1631535977851673680,405589,1631535977842234183,,67.7971115112,21.0702991486,554.450012207,174.82699585
1631535977965263840,405590,1631535977962602279,,67.7971115112,21.0702991486,554.58001709,174.955001831
1631535978102777207,405591,1631535978092511856,,67.7971115112,21.0702991486,554.690002441,175.065002441
1631535978215848329,405592,1631535978213031119,,67.7971115112,21.0702991486,554.789978027,175.160995483
1631535978347290382,405593,1631535978340548158,,67.7971115112,21.0702991486,554.859985352,175.236999512
1631535978469728873,405594,1631535978466676272,,67.7971038818,21.0702991486,554.91998291,175.289993286
1631535978595029309,405595,1631535978589891049,,67.7971038818,21.0702991486,554.940002441,175.317993164
1631535978716450907,405596,1631535978713138082,,67.7971038818,21.0702991486,554.950012207,175.32699585
1631535978848527358,405597,1631535978840373266,,67.7971038818,21.0702991486,554.950012207,175.322006226
1631535978965410215,405598,1631535978962836909,,67.7971038818,21.0703010559,554.929992676,175.307006836
1631535979095167216,405599,1631535979090109308,,67.7971038818,21.0703010559,554.909973145,175.285995483
1631535979215025777,405600,1631535979212889239,,67.7971038818,21.0703010559,554.890014648,175.261001587
1631535979348671218,405601,1631535979343063519,,67.7971038818,21.0703010559,554.869995117,175.240005493
1631535979477533085,405602,1631535979473097512,,67.7971038818,21.0703010559,554.849975586,175.225997925
1631535979606764392,405603,1631535979594600549,,67.7971038818,21.0703029633,554.840026855,175.210998535
1631535979717010912,405604,1631535979713078730,,67.7971038818,21.0703029633,554.820007324,175.195999146
1631535979847745767,405605,1631535979841015703,,67.7971038818,21.0703029633,554.809997559,175.188995361
1631535979965253518,405606,1631535979962529589,,67.7971038818,21.0703048706,554.820007324,175.192001343
1631535980095743862,405607,1631535980089688452,,67.7971115112,21.0703048706,554.83001709,175.199996948
1631535980218157777,405608,1631535980213460764,,67.7971115112,21.0703048706,554.840026855,175.210006714
1631535980345051841,405609,1631535980340741227,,67.7971115112,21.0703048706,554.840026855,175.218994141
1631535980469024057,405610,1631535980463690821,,67.7971115112,21.0703048706,554.849975586,175.225997925
1631535980602882744,405611,1631535980594518700,,67.7971115112,21.0703048706,554.859985352,175.23500061
1631535980720255871,405612,1631535980713234832,,67.7971115112,21.0703048706,554.869995117,175.246994019
1631535980848106605,405613,1631535980839931969,,67.7971115112,21.0703048706,554.890014648,175.26499939
1631535980966246739,405614,1631535980962683899,,67.7971115112,21.0703048706,554.900024414,175.276992798
1631535981096136188,405615,1631535981092488293,,67.7971115112,21.0703048706,554.909973145,175.283996582
1631535981220916465,405616,1631535981212905892,,67.7971115112,21.0703048706,554.909973145,175.283996582
1631535981345522279,405617,1631535981340066996,,67.7971115112,21.0703029633,554.909973145,175.283004761
1631535981473083606,405618,1631535981466496293,,67.7971115112,21.0703029633,554.909973145,175.281005859
1631535981604752699,405619,1631535981592371288,,67.7971115112,21.0703029633,554.900024414,175.270004272
1631535981718296875,405620,1631535981713242967,,67.7971115112,21.0703029633,554.869995117,175.248001099
1631535981842918657,405621,1631535981839779048,,67.7971115112,21.0703029633,554.849975586,175.220993042
1631535981968282133,405622,1631535981962711074,,67.7971115112,21.0703029633,554.83001709,175.199996948
1631535982099327707,405623,1631535982094547046,,67.7971115112,21.0703029633,554.809997559,175.188995361
1631535982222174549,405624,1631535982214599847,,67.7971115112,21.0703029633,554.820007324,175.190994263
1631535982350688066,405625,1631535982339944027,,67.7971115112,21.0703029633,554.83001709,175.203994751
1631535982476855604,405626,1631535982472281631,,67.7971115112,21.0703029633,554.859985352,175.229995728
1631535982594089307,405627,1631535982590054629,,67.7971115112,21.0703029633,554.880004883,175.259002686
1631535982716975989,405628,1631535982713263422,,67.7971115112,21.0703029633,554.909973145,175.281997681
1631535982849456216,405629,1631535982839921743,,67.7971115112,21.0703048706,554.91998291,175.29800415
1631535982972095058,405630,1631535982962880264,,67.7971115112,21.0703048706,554.929992676,175.305999756
1631535983096725832,405631,1631535983093079793,,67.7971115112,21.0703048706,554.940002441,175.31300354
1631535983216378090,405632,1631535983213079954,,67.7971115112,21.0703048706,554.940002441,175.319000244
1631535983345751988,405633,1631535983340761152,,67.7971115112,21.0703048706,554.950012207,175.326004028
1631535983471135624,405634,1631535983464919543,,67.7971115112,21.070306778,554.960021973,175.332992554
1631535983598746359,405635,1631535983590289707,,67.7971115112,21.0703086853,554.960021973,175.337997437
1631535983715316096,405636,1631535983713219717,,67.7971115112,21.0703105927,554.960021973,175.337005615
1631535983846219079,405637,1631535983839786742,,67.7971115112,21.0703125,554.960021973,175.332992554
1631535983967187973,405638,1631535983962663952,,67.7971115112,21.0703144073,554.960021973,175.330993652
1631535984099711688,405639,1631535984092772665,,67.7971115112,21.0703163147,554.960021973,175.332000732
1631535984215490867,405640,1631535984213455000,,67.7971115112,21.0703201294,554.960021973,175.330993652
1631535984345217212,405641,1631535984339816873,,67.7971115112,21.0703220367,554.950012207,175.326004028
1631535984466518394,405642,1631535984463940608,,67.7971191406,21.0703258514,554.950012207,175.320999146
1631535984605250414,405643,1631535984594378184,,67.7971191406,21.0703296661,554.940002441,175.31300354
1631535984716970723,405644,1631535984713441483,,67.7971191406,21.0703334808,554.929992676,175.307006836
1631535984850390180,405645,1631535984839911453,,67.7971191406,21.0703372955,554.929992676,175.300003052
1631535984964700882,405646,1631535984962549367,,67.7971191406,21.0703430176,554.91998291,175.292007446
1631535985094593883,405647,1631535985090220294,,67.79712677,21.0703487396,554.909973145,175.283996582
1631535985302548138,405648,1631535985213627486,,67.79712677,21.0703544617,554.909973145,175.285995483
1631535985371804036,405649,1631535985340347407,,67.79712677,21.0703582764,554.91998291,175.294998169
1631535985480624479,405650,1631535985474446446,,67.79712677,21.0703639984,554.929992676,175.302993774
1631535985601532830,405651,1631535985594467983,,67.7971343994,21.0703716278,554.940002441,175.315002441
1631535985717797096,405652,1631535985713063443,,67.7971343994,21.0703773499,554.950012207,175.32699585
1631535985857661913,405653,1631535985848018800,,67.7971343994,21.0703830719,554.960021973,175.335006714
1631535985967140819,405654,1631535985964343866,,67.7971343994,21.0703907013,554.960021973,175.335006714
1631535986093891716,405655,1631535986090293964,,67.7971420288,21.0703983307,554.950012207,175.320999146
1631535986216004416,405656,1631535986213794373,,67.7971420288,21.0704040527,554.929992676,175.304000854
1631535986357948972,405657,1631535986339667448,,67.7971420288,21.0704135895,554.91998291,175.294006348
1631535986485761402,405658,1631535986476658576,,67.7971420288,21.0704193115,554.909973145,175.285995483
1631535986600373960,405659,1631535986595801683,,67.7971420288,21.0704288483,554.900024414,175.279006958
1631535986720701768,405660,1631535986713168410,,67.7971420288,21.0704345703,554.900024414,175.276992798
1631535986849300404,405661,1631535986842927139,,67.7971420288,21.0704441071,554.900024414,175.277999878
1631535986967729369,405662,1631535986962711493,,67.7971496582,21.0704517365,554.909973145,175.279998779
1631535987105280815,405663,1631535987089791381,,67.7971496582,21.0704593658,554.900024414,175.276000977
1631535987298215202,405664,1631535987248472569,,67.7971496582,21.0704650879,554.900024414,175.270004272
1631535987386089743,405665,1631535987358388114,,67.7971572876,21.0704727173,554.890014648,175.268005371
1631535987478056755,405666,1631535987472720320,,67.7971572876,21.070482254,554.890014648,175.264007568
1631535987609758904,405667,1631535987592674657,,67.7971572876,21.0704898834,554.880004883,175.257003784
1631535987725585123,405668,1631535987713157537,,67.7971572876,21.0704956055,554.880004883,175.251998901
1631535987849073659,405669,1631535987839821778,,67.797164917,21.0705032349,554.869995117,175.24899292
1631535987967804607,405670,1631535987963014091,,67.797164917,21.0705127716,554.869995117,175.248001099
1631535988098455367,405671,1631535988089777275,,67.797164917,21.070520401,554.880004883,175.25
1631535988232378950,405672,1631535988229097230,,67.7971725464,21.070526123,554.880004883,175.253005981
1631535988364786281,405673,1631535988358769336,,67.7971725464,21.0705337524,554.880004883,175.259002686
1631535988483123822,405674,1631535988466846869,,67.7971725464,21.0705432892,554.890014648,175.266998291
1631535988617190701,405675,1631535988596995550,,67.7971725464,21.0705509186,554.900024414,175.272994995
1631535988717710205,405676,1631535988712889000,,67.7971801758,21.070558548,554.900024414,175.274002075
1631535988852256027,405677,1631535988841378613,,67.7971801758,21.0705661774,554.900024414,175.272994995
1631535988967257832,405678,1631535988962866546,,67.7971801758,21.0705738068,554.900024414,175.274002075
1631535989101418407,405679,1631535989092606812,,67.7971878052,21.0705833435,554.900024414,175.272994995
1631535989216178612,405680,1631535989213051323,,67.7971878052,21.0705909729,554.900024414,175.274002075
1631535989347737241,405681,1631535989342055975,,67.7971878052,21.0705986023,554.900024414,175.279006958
1631535989472773134,405682,1631535989469013111,,67.7971878052,21.0706062317,554.909973145,175.285995483
1631535989597774563,405683,1631535989592329776,,67.7971878052,21.0706138611,554.91998291,175.296005249
1631535989716293383,405684,1631535989712962895,,67.7971878052,21.0706214905,554.929992676,175.307006836
1631535989852995264,405685,1631535989845376146,,67.7971954346,21.0706310272,554.940002441,175.31300354
1631535989972560610,405686,1631535989965668434,,67.7971954346,21.0706386566,554.940002441,175.31199646
1631535990097530647,405687,1631535990089812201,,67.7971954346,21.070646286,554.929992676,175.304992676
1631535990217721783,405688,1631535990212988035,,67.797203064,21.0706558228,554.91998291,175.294998169
1631535990349241372,405689,1631535990341375663,,67.797203064,21.0706634521,554.909973145,175.283004761
1631535990471968375,405690,1631535990466741219,,67.797203064,21.0706710815,554.900024414,175.270004272
1631535990596127918,405691,1631535990590136988,,67.7972106934,21.0706806183,554.890014648,175.261001587
1631535990716444974,405692,1631535990712990934,,67.7972106934,21.0706882477,554.890014648,175.261001587
1631535990849239024,405693,1631535990839944550,,67.7972106934,21.0706958771,554.890014648,175.268005371
1631535990968891090,405694,1631535990962823360,,67.7972183228,21.0707035065,554.900024414,175.274002075
1631535991100064408,405695,1631535991095317507,,67.7972183228,21.0707130432,554.909973145,175.279998779
1631535991217917278,405696,1631535991213097801,,67.7972183228,21.0707206726,554.909973145,175.283004761
1631535991346383018,405697,1631535991340140825,,67.7972259521,21.0707302094,554.909973145,175.283004761
1631535991469665667,405698,1631535991466914538,,67.7972259521,21.0707378387,554.909973145,175.281997681
1631535991597304978,405699,1631535991592654653,,67.7972259521,21.0707454681,554.909973145,175.281997681
1631535991716061398,405700,1631535991713012701,,67.7972259521,21.0707550049,554.900024414,175.277999878
1631535991856224070,405701,1631535991852244016,,67.7972259521,21.0707626343,554.900024414,175.272994995
1631535991966095327,405702,1631535991962815431,,67.7972259521,21.0707702637,554.890014648,175.268997192
1631535992098682530,405703,1631535992094647564,,67.7972335815,21.0707817078,554.890014648,175.261993408
1631535992217905637,405704,1631535992213138512,,67.7972335815,21.0707874298,554.869995117,175.24899292
1631535992348088557,405705,1631535992343199257,,67.7972335815,21.0707969666,554.859985352,175.233001709
1631535992479108052,405706,1631535992474003168,,67.7972412109,21.0708045959,554.849975586,175.220001221
1631535992598943989,405707,1631535992592735140,,67.7972412109,21.0708122253,554.83001709,175.207000732
1631535992719750964,405708,1631535992714427872,,67.7972412109,21.0708198547,554.820007324,175.197998047
1631535992849565981,405709,1631535992840333043,,67.7972488403,21.0708293915,554.820007324,175.195999146
1631535992964802153,405710,1631535992962592303,,67.7972488403,21.0708370209,554.83001709,175.201004028
1631535993098576265,405711,1631535993094597715,,67.7972488403,21.0708465576,554.840026855,175.212005615
1631535993215442609,405712,1631535993213096631,,67.7972564697,21.070854187,554.849975586,175.223007202
1631535993345246843,405713,1631535993340879397,,67.7972564697,21.0708618164,554.859985352,175.235992432
1631535993476869856,405714,1631535993474267622,,67.7972564697,21.0708713531,554.869995117,175.24899292
1631535993605462636,405715,1631535993590071249,,67.7972640991,21.0708789825,554.880004883,175.259002686
1631535993716808002,405716,1631535993713861609,,67.7972640991,21.0708866119,554.890014648,175.26499939
1631535993844084049,405717,1631535993840554074,,67.7972640991,21.0708961487,554.890014648,175.268005371
1631535993966621548,405718,1631535993962667861,,67.7972640991,21.0709037781,554.890014648,175.26499939
1631535994103249317,405719,1631535994094440026,,67.7972640991,21.0709114075,554.880004883,175.257003784
1631535994216592950,405720,1631535994212947870,,67.7972640991,21.0709209442,554.880004883,175.25
1631535994349107353,405721,1631535994339960910,,67.7972717285,21.0709285736,554.869995117,175.242004395
1631535994480698206,405722,1631535994478373571,,67.7972717285,21.070936203,554.859985352,175.235992432
1631535994597445382,405723,1631535994589998616,,67.7972717285,21.0709438324,554.859985352,175.231994629
1631535994717602471,405724,1631535994713032530,,67.7972793579,21.0709514618,554.859985352,175.23399353
1631535994845115158,405725,1631535994840793856,,67.7972793579,21.0709590912,554.869995117,175.240005493
1631535994967159698,405726,1631535994962517693,,67.7972793579,21.0709705353,554.880004883,175.253997803
1631535995097204378,405727,1631535995092318022,,67.7972869873,21.0709781647,554.900024414,175.270996094
1631535995216230749,405728,1631535995212910693,,67.7972869873,21.0709857941,554.909973145,175.289001465
1631535995347083396,405729,1631535995343068718,,67.7972869873,21.0709934235,554.929992676,175.305999756
1631535995474980914,405730,1631535995463362894,,67.7972869873,21.0710029602,554.940002441,175.319000244
1631535995606750359,405731,1631535995597403341,,67.7972946167,21.0710105896,554.950012207,175.32699585
1631535995716237233,405732,1631535995713046713,,67.7972946167,21.0710201263,554.960021973,175.332000732
1631535995847205464,405733,1631535995839733833,,67.7973022461,21.0710277557,554.960021973,175.335006714
1631535995964774942,405734,1631535995962512452,,67.7973022461,21.0710372925,554.960021973,175.335006714
1631535996100320954,405735,1631535996092245517,,67.7973022461,21.0710449219,554.960021973,175.333999634
1631535996216214500,405736,1631535996212995756,,67.7973022461,21.0710525513,554.960021973,175.332000732
1631535996355966294,405737,1631535996340345243,,67.7973022461,21.0710601807,554.950012207,175.328994751
1631535996474435035,405738,1631535996466972620,,67.7973022461,21.0710697174,554.950012207,175.324996948
1631535996595601145,405739,1631535996591879746,,67.7973022461,21.0710773468,554.950012207,175.320999146
1631535996716342008,405740,1631535996712996768,,67.7973098755,21.0710849762,554.940002441,175.313995361
1631535996849949496,405741,1631535996840248719,,67.7973098755,21.0710926056,554.929992676,175.305999756
1631535996971120310,405742,1631535996962473547,,67.7973098755,21.071100235,554.91998291,175.29699707
1631535997096061739,405743,1631535997089694618,,67.7973175049,21.0711097717,554.91998291,175.294998169
1631535997221845278,405744,1631535997216666346,,67.7973175049,21.0711193085,554.929992676,175.300994873
1631535997343887642,405745,1631535997340798177,,67.7973175049,21.0711269379,554.929992676,175.307006836
1631535997466465973,405746,1631535997463752187,,67.7973251343,21.0711345673,554.940002441,175.31300354
1631535997598979639,405747,1631535997594898369,,67.7973251343,21.0711421967,554.940002441,175.315994263
1631535997716334111,405748,1631535997712976167,,67.7973251343,21.071149826,554.940002441,175.317993164
1631535997847698340,405749,1631535997842079314,,67.7973327637,21.0711574554,554.950012207,175.320007324
1631535997967033927,405750,1631535997962635761,,67.7973327637,21.0711669922,554.940002441,175.317993164
1631535998095625939,405751,1631535998089833825,,67.7973327637,21.0711746216,554.940002441,175.317001343
1631535998215051157,405752,1631535998212867002,,67.7973403931,21.071182251,554.940002441,175.317993164
1631535998348333238,405753,1631535998340890920,,67.7973403931,21.0711898804,554.929992676,175.307006836
1631535998466332604,405754,1631535998463732002,,67.7973403931,21.0711994171,554.91998291,175.292007446
1631535998598420192,405755,1631535998594337578,,67.7973403931,21.0712070465,554.909973145,175.279998779
1631535998719744285,405756,1631535998713007918,,67.7973403931,21.0712165833,554.900024414,175.274993896
1631535998846880461,405757,1631535998839814846,,67.7973403931,21.0712242126,554.900024414,175.274002075
1631535998973961981,405758,1631535998963781493,,67.7973480225,21.071231842,554.900024414,175.270004272
1631535999096176409,405759,1631535999089734472,,67.7973480225,21.0712413788,554.890014648,175.26600647
1631535999216472761,405760,1631535999213290656,,67.7973480225,21.0712490082,554.890014648,175.261993408
1631535999346412290,405761,1631535999342366283,,67.7973556519,21.0712585449,554.880004883,175.259002686
1631535999466057348,405762,1631535999463902153,,67.7973556519,21.0712661743,554.880004883,175.253997803
1631535999596945994,405763,1631535999594552976,,67.7973556519,21.0712757111,554.869995117,175.248001099
1631535999715936462,405764,1631535999712445526,,67.7973632812,21.0712833405,554.869995117,175.244995117
1631535999872894422,405765,1631535999848377649,,67.7973632812,21.0712909698,554.869995117,175.242004395
1631535999967061973,405766,1631535999962698911,,67.7973632812,21.0712985992,554.869995117,175.240997314
1631536000095729697,405767,1631536000090148430,,67.7973709106,21.071308136,554.869995117,175.242004395
1631536000219799992,405768,1631536000213531495,,67.7973709106,21.0713176727,554.869995117,175.244003296
1631536000348429764,405769,1631536000341445877,,67.7973709106,21.0713253021,554.869995117,175.24899292
1631536000471819709,405770,1631536000467931494,,67.79737854,21.0713329315,554.880004883,175.257995605
1631536000600971240,405771,1631536000595424917,,67.79737854,21.0713424683,554.890014648,175.26499939
1631536000716467411,405772,1631536000712957724,,67.79737854,21.0713500977,554.890014648,175.268997192
1631536000845176319,405773,1631536000840844874,,67.7973861694,21.0713577271,554.900024414,175.272003174
1631536000965754655,405774,1631536000962552806,,67.7973861694,21.0713672638,554.900024414,175.274002075
1631536001108936616,405775,1631536001094421611,,67.7973861694,21.0713768005,554.900024414,175.274993896
1631536001220784028,405776,1631536001212969007,,67.7973861694,21.0713844299,554.900024414,175.276000977
1631536001343402327,405777,1631536001339851455,,67.7973861694,21.0713920593,554.900024414,175.279006958
1631536001476023482,405778,1631536001465503475,,67.7973861694,21.0714015961,554.909973145,175.281997681
1631536001594982717,405779,1631536001589928105,,67.7973937988,21.0714092255,554.909973145,175.287002563
1631536001715433757,405780,1631536001712821635,,67.7973937988,21.0714168549,554.91998291,175.292007446
1631536001844941895,405781,1631536001840628913,,67.7973937988,21.0714263916,554.929992676,175.300003052
1631536001968585919,405782,1631536001964119690,,67.7974014282,21.071434021,554.929992676,175.307006836
1631536002100555491,405783,1631536002095697103,,67.7974014282,21.0714435577,554.929992676,175.307998657
1631536002216676909,405784,1631536002213051478,,67.7974014282,21.0714511871,554.929992676,175.305999756
1631536002347365140,405785,1631536002339694119,,67.7974014282,21.0714588165,554.929992676,175.302001953
1631536002471233868,405786,1631536002466732375,,67.7974090576,21.0714664459,554.91998291,175.294006348
1631536002597343678,405787,1631536002594332357,,67.7974090576,21.0714759827,554.909973145,175.285003662
1631536002714884645,405788,1631536002712886570,,67.7974090576,21.0714855194,554.900024414,175.272994995
1631536002854533015,405789,1631536002841953429,,67.797416687,21.0714931488,554.890014648,175.261001587
1631536002968797349,405790,1631536002962629588,,67.797416687,21.0715007782,554.869995117,175.24899292
1631536003102912964,405791,1631536003094724312,,67.7974243164,21.0715084076,554.869995117,175.242004395
1631536003217001715,405792,1631536003212909917,,67.7974243164,21.071516037,554.869995117,175.242004395
1631536003346487710,405793,1631536003341475882,,67.7974243164,21.0715255737,554.869995117,175.246002197
1631536003475910472,405794,1631536003472435152,,67.7974243164,21.0715332031,554.869995117,175.246002197
1631536003595015147,405795,1631536003589992791,,67.7974243164,21.0715408325,554.869995117,175.248001099
1631536003717015271,405796,1631536003713308016,,67.7974243164,21.0715484619,554.880004883,175.259002686
1631536003857889142,405797,1631536003841843356,,67.7974319458,21.0715560913,554.909973145,175.281005859
1631536003970188649,405798,1631536003966899377,,67.7974319458,21.0715656281,554.929992676,175.304000854
1631536004104042729,405799,1631536004094304160,,67.7974319458,21.0715751648,554.950012207,175.32699585
1631536004218310967,405800,1631536004212825060,,67.7974395752,21.0715808868,554.969970703,175.345001221
1631536004349686365,405801,1631536004339348502,,67.7974395752,21.0715885162,554.989990234,175.36000061
1631536004470795099,405802,1631536004466709733,,67.7974395752,21.0715961456,554.989990234,175.365005493
1631536004614144196,405803,1631536004592311864,,67.7974472046,21.0716056824,554.989990234,175.360992432
1631536004715766673,405804,1631536004712894328,,67.7974472046,21.0716133118,554.979980469,175.350006104
1631536004852706825,405805,1631536004839976232,,67.7974472046,21.0716228485,554.960021973,175.335006714
1631536004965707387,405806,1631536004962455170,,67.797454834,21.0716304779,554.950012207,175.320007324
1631536005101622581,405807,1631536005094557606,,67.797454834,21.0716381073,554.929992676,175.307006836
1631536005221214327,405808,1631536005213297066,,67.797454834,21.0716457367,554.91998291,175.29699707
1631536005352005886,405809,1631536005340830265,,67.7974624634,21.0716552734,554.909973145,175.287002563
1631536005472171487,405810,1631536005468053929,,67.7974624634,21.0716648102,554.909973145,175.283004761
1631536005597246227,405811,1631536005589968133,,67.7974624634,21.0716724396,554.900024414,175.277999878
1631536005716824757,405812,1631536005713074238,,67.7974624634,21.071680069,554.900024414,175.272003174
1631536005848394586,405813,1631536005840660877,,67.7974624634,21.0716876984,554.890014648,175.264007568
1631536005967695901,405814,1631536005962545993,,67.7974624634,21.0716953278,554.880004883,175.259002686
1631536006099066787,405815,1631536006094427022,,67.7974700928,21.0717048645,554.880004883,175.255996704
1631536006215780683,405816,1631536006212918098,,67.7974700928,21.0717144012,554.880004883,175.257003784
1631536006349205900,405817,1631536006344851798,,67.7974700928,21.0717220306,554.880004883,175.257003784
1631536006479832755,405818,1631536006476534043,,67.7974777222,21.07172966,554.880004883,175.25100708
1631536006601424304,405819,1631536006594392641,,67.7974777222,21.0717372894,554.869995117,175.246002197
1631536006716658045,405820,1631536006713915011,,67.7974777222,21.0717449188,554.869995117,175.246994019
1631536006846683846,405821,1631536006839731990,,67.7974853516,21.0717544556,554.880004883,175.253997803
1631536006964909099,405822,1631536006962544656,,67.7974853516,21.071762085,554.890014648,175.26499939
1631536007098736842,405823,1631536007094340917,,67.7974853516,21.0717716217,554.900024414,175.279006958
1631536007220870086,405824,1631536007212857817,,67.797492981,21.0717792511,554.91998291,175.294006348
1631536007346898328,405825,1631536007339660874,,67.797492981,21.0717868805,554.929992676,175.307998657
1631536007473748937,405826,1631536007466662394,,67.797492981,21.0717945099,554.940002441,175.317001343
1631536007595679909,405827,1631536007590038803,,67.7975006104,21.0718040466,554.940002441,175.319000244
1631536007721246073,405828,1631536007712743597,,67.7975006104,21.071811676,554.940002441,175.315002441
1631536007847003212,405829,1631536007840798171,,67.7975006104,21.0718193054,554.940002441,175.31300354
1631536007966082863,405830,1631536007962517559,,67.7975006104,21.0718269348,554.940002441,175.313995361
1631536008098342674,405831,1631536008092186945,,67.7975006104,21.0718345642,554.940002441,175.315002441
1631536008217099862,405832,1631536008213188543,,67.7975006104,21.071844101,554.940002441,175.31199646
1631536008346342529,405833,1631536008341275501,,67.7975082397,21.0718517303,554.929992676,175.304000854
1631536008471207190,405834,1631536008469558714,,67.7975082397,21.0718612671,554.91998291,175.292007446
1631536008598015463,405835,1631536008593165554,,67.7975082397,21.0718688965,554.900024414,175.274002075
1631536008715433166,405836,1631536008712706676,,67.7975158691,21.0718765259,554.880004883,175.255004883
1631536008849341645,405837,1631536008839664900,,67.7975158691,21.0718841553,554.869995117,175.240997314
1631536008967133235,405838,1631536008963336988,,67.7975158691,21.071893692,554.859985352,175.23500061
1631536009097963706,405839,1631536009092406983,,67.7975234985,21.0719013214,554.859985352,175.238006592
1631536009217391772,405840,1631536009213509958,,67.7975234985,21.0719108582,554.869995117,175.246994019
1631536009352177274,405841,1631536009341879762,,67.7975234985,21.0719184875,554.880004883,175.259002686
1631536009470625534,405842,1631536009467210375,,67.7975311279,21.0719261169,554.900024414,175.272994995
1631536009595981138,405843,1631536009589666562,,67.7975311279,21.0719337463,554.909973145,175.285003662
1631536009715880371,405844,1631536009713196378,,67.7975311279,21.0719432831,554.91998291,175.29699707
1631536009866313612,405845,1631536009859295900,,67.7975387573,21.0719528198,554.940002441,175.309997559
1631536009968318167,405846,1631536009962571525,,67.7975387573,21.0719604492,554.950012207,175.326004028
1631536010103210549,405847,1631536010092348815,,67.7975387573,21.0719680786,554.969970703,175.341995239
1631536010218120322,405848,1631536010212908366,,67.7975387573,21.071975708,554.979980469,175.356994629
1631536010344503315,405849,1631536010339691167,,67.7975387573,21.0719833374,554.989990234,175.365997314
1631536010466083888,405850,1631536010463999125,,67.7975387573,21.0719928741,554.989990234,175.365005493
1631536010593297760,405851,1631536010589875880,,67.7975463867,21.0720024109,554.989990234,175.36000061
1631536010716221146,405852,1631536010712973281,,67.7975463867,21.0720100403,554.979980469,175.354003906
1631536010850969687,405853,1631536010846451586,,67.7975463867,21.0720176697,554.969970703,175.347000122
1631536010967453056,405854,1631536010962527916,,67.7975540161,21.0720252991,554.969970703,175.341003418
1631536011098339367,405855,1631536011093062676,,67.7975540161,21.0720329285,554.960021973,175.335998535
1631536011216354221,405856,1631536011212744725,,67.7975540161,21.0720424652,554.960021973,175.330001831
1631536011345138137,405857,1631536011340017989,,67.7975616455,21.0720500946,554.950012207,175.32699585
1631536011479478615,405858,1631536011474851202,,67.7975616455,21.072057724,554.950012207,175.322006226
1631536011606460615,405859,1631536011595700481,,67.7975616455,21.0720653534,554.940002441,175.317993164
1631536011716011777,405860,1631536011713398599,,67.7975692749,21.0720729828,554.940002441,175.317001343
1631536011854320694,405861,1631536011839838201,,67.7975692749,21.0720825195,554.950012207,175.32800293
1631536011967281640,405862,1631536011962623827,,67.7975692749,21.0720920563,554.969970703,175.339996338
1631536012101741862,405863,1631536012089589315,,67.7975769043,21.0720996857,554.969970703,175.345001221
1631536012216750195,405864,1631536012212790652,,67.7975769043,21.0721073151,554.969970703,175.343002319
1631536012344620129,405865,1631536012340660938,,67.7975769043,21.0721149445,554.969970703,175.339996338
1631536012480313788,405866,1631536012473702316,,67.7975845337,21.0721225739,554.960021973,175.335006714
1631536012600764764,405867,1631536012594281227,,67.7975845337,21.0721321106,554.960021973,175.330993652
1631536012716502055,405868,1631536012713373806,,67.7975845337,21.07213974,554.950012207,175.32800293
1631536012850311495,405869,1631536012840593118,,67.7975845337,21.0721473694,554.940002441,175.317001343
1631536012965747891,405870,1631536012962405947,,67.7975845337,21.0721569061,554.91998291,175.29800415
1631536013094481791,405871,1631536013089657450,,67.7975845337,21.0721645355,554.900024414,175.274002075
1631536013216462299,405872,1631536013212815299,,67.7975921631,21.0721721649,554.869995117,175.246002197
1631536013355091439,405873,1631536013340065779,,67.7975921631,21.0721817017,554.840026855,175.214004517
1631536013476850795,405874,1631536013473041269,,67.7975921631,21.0721893311,554.820007324,175.190994263
1631536013600479268,405875,1631536013595897071,,67.7975997925,21.0721969604,554.809997559,175.184005737
1631536013715433297,405876,1631536013712994806,,67.7975997925,21.0722045898,554.820007324,175.190994263
1631536013844089597,405877,1631536013841158148,,67.7975997925,21.0722122192,554.840026855,175.210998535
1631536013965806841,405878,1631536013962511745,,67.7976074219,21.072221756,554.859985352,175.236999512
1631536014093532808,405879,1631536014089755185,,67.7976074219,21.0722312927,554.890014648,175.266998291
1631536014214812838,405880,1631536014212859818,,67.7976074219,21.0722389221,554.91998291,175.292999268
1631536014351791646,405881,1631536014342012149,,67.7976150513,21.0722465515,554.929992676,175.309005737
1631536014477132114,405882,1631536014473475163,,67.7976150513,21.0722560883,554.940002441,175.315002441
