rosbagTimestamp_in_nanoseconds,header,seq,stamp,secs,nsecs,frame_id,latitude,longitude,altitude,relative_altitude
1639659292650910638,,3967,,1639659292,650156875,'',55.4716339111,10.3260211945,29.9200000763,1.06700003147
1639659292694594311,,3968,,1639659292,692801024,'',55.4716339111,10.3260211945,29.9200000763,1.06599998474
1639659292731463140,,3969,,1639659292,730300767,'',55.4716339111,10.3260211945,29.9200000763,1.06500005722
1639659292773023413,,3970,,1639659292,769821191,'',55.4716339111,10.3260211945,29.9200000763,1.06400001049
1639659292811205623,,3971,,1639659292,810095058,'',55.4716339111,10.3260211945,29.9200000763,1.06200003624
1639659292851055360,,3972,,1639659292,850210077,'',55.4716339111,10.3260211945,29.9200000763,1.06099998951
1639659292896246464,,3973,,1639659292,892808786,'',55.4716339111,10.3260211945,29.9200000763,1.05999994278
1639659292931712951,,3974,,1639659292,930367185,'',55.4716339111,10.3260211945,29.9099998474,1.05799996853
1639659292971280223,,3975,,1639659292,970157466,'',55.4716339111,10.3260211945,29.9099998474,1.05700004101
1639659293011278121,,3976,,1639659293,10177956,'',55.4716339111,10.3260211945,29.9099998474,1.05499994755
1639659293051327379,,3977,,1639659293,50355471,'',55.4716339111,10.3260211945,29.9099998474,1.05400002003
1639659293094415498,,3978,,1639659293,92618082,'',55.4716339111,10.3260211945,29.9099998474,1.0529999733
1639659293131472519,,3979,,1639659293,130388835,'',55.4716339111,10.3260211945,29.9099998474,1.05099999905
1639659293171478321,,3980,,1639659293,170093995,'',55.4716339111,10.3260211945,29.9099998474,1.04999995232
1639659293211645788,,3981,,1639659293,210256438,'',55.4716339111,10.3260211945,29.8999996185,1.0490000248
1639659293250070143,,3982,,1639659293,249101275,'',55.4716339111,10.3260211945,29.8999996185,1.04700005054
1639659293292866293,,3983,,1639659293,291817297,'',55.4716339111,10.3260211945,29.8999996185,1.04600000381
1639659293330874038,,3984,,1639659293,330265460,'',55.4716339111,10.3260221481,29.8999996185,1.04400002956
1639659293371323906,,3985,,1639659293,370295006,'',55.4716339111,10.3260221481,29.8999996185,1.04299998283
1639659293411173324,,3986,,1639659293,410347656,'',55.4716339111,10.3260221481,29.8999996185,1.04200005531
1639659293451251734,,3987,,1639659293,449939568,'',55.4716339111,10.3260221481,29.8999996185,1.03999996185
1639659293494065356,,3988,,1639659293,492782118,'',55.4716339111,10.3260221481,29.8899993896,1.03900003433
1639659293531641323,,3989,,1639659293,530117221,'',55.4716339111,10.3260221481,29.8899993896,1.0379999876
1639659293570751666,,3990,,1639659293,569433132,'',55.4716339111,10.3260221481,29.8899993896,1.03600001335
1639659293610874172,,3991,,1639659293,610135801,'',55.4716339111,10.3260221481,29.8899993896,1.03499996662
1639659293650427556,,3992,,1639659293,649203935,'',55.4716339111,10.3260221481,29.8899993896,1.03299999237
1639659293695609156,,3993,,1639659293,692849240,'',55.4716339111,10.3260221481,29.8899993896,1.03100001812
1639659293731350876,,3994,,1639659293,730209943,'',55.4716339111,10.3260221481,29.8899993896,1.02999997139
1639659293771506822,,3995,,1639659293,770329377,'',55.4716339111,10.3260221481,29.8799991608,1.02799999714
1639659293811663441,,3996,,1639659293,810298379,'',55.4716339111,10.3260221481,29.8799991608,1.02600002289
1639659293851513178,,3997,,1639659293,850369717,'',55.4716339111,10.3260221481,29.8799991608,1.02499997616
1639659293896094296,,3998,,1639659293,892753737,'',55.4716339111,10.3260221481,29.8799991608,1.02300000191
1639659293932626099,,3999,,1639659293,930292521,'',55.4716339111,10.3260221481,29.8799991608,1.02100002766
1639659293971013910,,4000,,1639659293,970111538,'',55.4716339111,10.3260221481,29.8799991608,1.01999998093
1639659294010585022,,4001,,1639659294,9210328,'',55.4716339111,10.3260221481,29.8700008392,1.01800000668
1639659294051626604,,4002,,1639659294,50118502,'',55.4716339111,10.3260221481,29.8700008392,1.01600003242
1639659294093842912,,4003,,1639659294,92677851,'',55.4716339111,10.3260221481,29.8700008392,1.01400005817
1639659294131512096,,4004,,1639659294,130333019,'',55.4716339111,10.3260221481,29.8700008392,1.01199996471
1639659294171371305,,4005,,1639659294,170314245,'',55.4716339111,10.3260221481,29.8700008392,1.00999999046
1639659294211119602,,4006,,1639659294,210344015,'',55.4716339111,10.3260221481,29.8600006104,1.00800001621
1639659294251246268,,4007,,1639659294,250081719,'',55.4716339111,10.3260221481,29.8600006104,1.00600004196
1639659294295999771,,4008,,1639659294,292960750,'',55.4716339111,10.3260221481,29.8600006104,1.0039999485
1639659294331174672,,4009,,1639659294,330187468,'',55.4716339111,10.3260221481,29.8600006104,1.00199997425
1639659294369957173,,4010,,1639659294,369205009,'',55.4716339111,10.3260221481,29.8600006104,1.0
1639659294411101027,,4011,,1639659294,410142175,'',55.4716339111,10.3260221481,29.8500003815,0.998000025749
1639659294451774256,,4012,,1639659294,449160325,'',55.4716339111,10.3260221481,29.8500003815,0.995999991894
1639659294498924121,,4013,,1639659294,494560326,'',55.4716339111,10.3260221481,29.8500003815,0.994000017643
1639659294531409987,,4014,,1639659294,530356478,'',55.4716339111,10.3260221481,29.8500003815,0.991999983788
1639659294571605037,,4015,,1639659294,570338952,'',55.4716339111,10.3260221481,29.8500003815,0.990000009537
1639659294611791512,,4016,,1639659294,610104785,'',55.4716339111,10.3260221481,29.8400001526,0.986999988556
1639659294651303808,,4017,,1639659294,650193339,'',55.4716339111,10.3260221481,29.8400001526,0.985000014305
1639659294694385943,,4018,,1639659294,692794192,'',55.4716339111,10.3260221481,29.8400001526,0.98299998045
1639659294729949550,,4019,,1639659294,729241771,'',55.4716339111,10.3260221481,29.8400001526,0.980000019073
1639659294771188605,,4020,,1639659294,770097689,'',55.4716339111,10.3260221481,29.8299999237,0.977999985218
1639659294810964902,,4021,,1639659294,810178371,'',55.4716339111,10.3260221481,29.8299999237,0.976000010967
1639659294850981328,,4022,,1639659294,850283597,'',55.4716339111,10.3260221481,29.8299999237,0.973999977112
1639659294894484297,,4023,,1639659294,892835906,'',55.4716339111,10.3260221481,29.8299999237,0.972000002861
1639659294931443462,,4024,,1639659294,930326273,'',55.4716339111,10.3260221481,29.8299999237,0.97000002861
1639659294970901518,,4025,,1639659294,970112234,'',55.4716339111,10.3260221481,29.8199996948,0.96899998188
1639659295011297881,,4026,,1639659295,10197429,'',55.4716339111,10.3260221481,29.8199996948,0.967000007629
1639659295051273763,,4027,,1639659295,50064126,'',55.4716339111,10.3260221481,29.8199996948,0.964999973774
1639659295093696535,,4028,,1639659295,92735635,'',55.4716339111,10.3260221481,29.8199996948,0.962999999523
1639659295131900858,,4029,,1639659295,130570164,'',55.4716339111,10.3260221481,29.8199996948,0.961000025272
1639659295171289473,,4030,,1639659295,170148700,'',55.4716339111,10.3260221481,29.8099994659,0.958999991417
1639659295211028714,,4031,,1639659295,210340615,'',55.4716339111,10.3260221481,29.8099994659,0.958000004292
1639659295251613814,,4032,,1639659295,250203888,'',55.4716339111,10.3260221481,29.8099994659,0.954999983311
1639659295292879877,,4033,,1639659295,291760993,'',55.4716339111,10.3260221481,29.8099994659,0.95300000906
1639659295331462793,,4034,,1639659295,330144068,'',55.4716339111,10.3260221481,29.8099994659,0.952000021935
1639659295371799893,,4035,,1639659295,370207182,'',55.4716339111,10.3260211945,29.7999992371,0.949000000954
1639659295410896859,,4036,,1639659295,410107511,'',55.4716339111,10.3260211945,29.7999992371,0.947000026703
1639659295449891424,,4037,,1639659295,449249022,'',55.4716339111,10.3260211945,29.7999992371,0.944999992847
1639659295493919451,,4038,,1639659295,492867863,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659295529822740,,4039,,1639659295,529148401,'',55.4716339111,10.3260211945,29.7999992371,0.940999984741
1639659295571509413,,4040,,1639659295,570344416,'',55.4716339111,10.3260211945,29.7900009155,0.93900001049
1639659295611640368,,4041,,1639659295,610268746,'',55.4716339111,10.3260211945,29.7900009155,0.936999976635
1639659295650887798,,4042,,1639659295,650287668,'',55.4716339111,10.3260211945,29.7900009155,0.935000002384
1639659295693566092,,4043,,1639659295,692653448,'',55.4716339111,10.3260211945,29.7900009155,0.933000028133
1639659295731782798,,4044,,1639659295,730274472,'',55.4716339111,10.3260211945,29.7900009155,0.930999994278
1639659295770989685,,4045,,1639659295,770112785,'',55.4716339111,10.3260211945,29.7800006866,0.929000020027
1639659295810337436,,4046,,1639659295,809188535,'',55.4716339111,10.3260211945,29.7800006866,0.925999999046
1639659295851012168,,4047,,1639659295,850206277,'',55.4716339111,10.3260211945,29.7800006866,0.924000024796
1639659295894056319,,4048,,1639659295,891769686,'',55.4716339111,10.3260211945,29.7800006866,0.92199999094
1639659295931862688,,4049,,1639659295,930342329,'',55.4716339111,10.3260211945,29.7800006866,0.920000016689
1639659295971011046,,4050,,1639659295,969938338,'',55.4716339111,10.3260211945,29.7700004578,0.917999982834
1639659296011618419,,4051,,1639659296,10296301,'',55.4716339111,10.3260211945,29.7700004578,0.916000008583
1639659296050940122,,4052,,1639659296,50105078,'',55.4716339111,10.3260211945,29.7700004578,0.912999987602
1639659296094406546,,4053,,1639659296,92807148,'',55.4716339111,10.3260211945,29.7700004578,0.911000013351
1639659296132385940,,4054,,1639659296,130129994,'',55.4716339111,10.3260211945,29.7600002289,0.908999979496
1639659296172342142,,4055,,1639659296,169220464,'',55.4716339111,10.3260211945,29.7600002289,0.907000005245
1639659296211517252,,4056,,1639659296,210112286,'',55.4716339111,10.3260211945,29.7600002289,0.90499997139
1639659296251382285,,4057,,1639659296,250285865,'',55.4716339111,10.3260211945,29.7600002289,0.902999997139
1639659296294488036,,4058,,1639659296,292825117,'',55.4716339111,10.3260211945,29.7600002289,0.899999976158
1639659296331330177,,4059,,1639659296,330194620,'',55.4716339111,10.3260211945,29.75,0.898000001907
1639659296371318123,,4060,,1639659296,370317031,'',55.4716339111,10.3260211945,29.75,0.896000027657
1639659296411609174,,4061,,1639659296,410113648,'',55.4716339111,10.3260211945,29.75,0.893999993801
1639659296451096926,,4062,,1639659296,450201402,'',55.4716339111,10.3260211945,29.75,0.89200001955
1639659296494820951,,4063,,1639659296,492676654,'',55.4716339111,10.3260211945,29.75,0.889999985695
1639659296531671252,,4064,,1639659296,529232138,'',55.4716339111,10.3260211945,29.7399997711,0.888000011444
1639659296572099424,,4065,,1639659296,570685562,'',55.4716339111,10.3260211945,29.7399997711,0.885999977589
1639659296610852868,,4066,,1639659296,610140769,'',55.4716339111,10.3260211945,29.7399997711,0.884000003338
1639659296650970383,,4067,,1639659296,650282412,'',55.4716339111,10.3260211945,29.7399997711,0.880999982357
1639659296694493928,,4068,,1639659296,692700384,'',55.4716339111,10.3260211945,29.7299995422,0.879000008106
1639659296731083267,,4069,,1639659296,730414784,'',55.4716339111,10.3260211945,29.7299995422,0.878000020981
1639659296772866677,,4070,,1639659296,770100073,'',55.4716339111,10.3260211945,29.7299995422,0.875999987125
1639659296811273272,,4071,,1639659296,810559861,'',55.4716339111,10.3260211945,29.7299995422,0.874000012875
1639659296851411906,,4072,,1639659296,850078909,'',55.4716339111,10.3260211945,29.7299995422,0.871999979019
1639659296893577301,,4073,,1639659296,891800334,'',55.4716339111,10.3260211945,29.7299995422,0.870000004768
1639659296931422518,,4074,,1639659296,930263313,'',55.4716339111,10.3260211945,29.7199993134,0.867999970913
1639659296970645725,,4075,,1639659296,969132406,'',55.4716339111,10.3260211945,29.7199993134,0.866999983788
1639659297012143053,,4076,,1639659297,11041960,'',55.4716339111,10.3260211945,29.7199993134,0.865000009537
1639659297051600757,,4077,,1639659297,50187695,'',55.4716339111,10.3260211945,29.7199993134,0.862999975681
1639659297093879656,,4078,,1639659297,92925764,'',55.4716339111,10.3260211945,29.7199993134,0.861999988556
1639659297132263051,,4079,,1639659297,130094178,'',55.4716339111,10.3260211945,29.7199993134,0.860000014305
1639659297171491186,,4080,,1639659297,170271309,'',55.4716339111,10.3260211945,29.7099990845,0.85799998045
1639659297213100003,,4081,,1639659297,210105142,'',55.4716339111,10.3260211945,29.7099990845,0.856999993324
1639659297250556706,,4082,,1639659297,249273021,'',55.4716339111,10.3260211945,29.7099990845,0.855000019073
1639659297294367740,,4083,,1639659297,292823542,'',55.4716300964,10.3260211945,29.7099990845,0.853999972343
1639659297332558430,,4084,,1639659297,330363605,'',55.4716300964,10.3260211945,29.7099990845,0.852999985218
1639659297371453892,,4085,,1639659297,370277247,'',55.4716300964,10.3260211945,29.7099990845,0.851000010967
1639659297411136588,,4086,,1639659297,410184776,'',55.4716300964,10.3260211945,29.7099990845,0.850000023842
1639659297451714201,,4087,,1639659297,450419475,'',55.4716300964,10.3260211945,29.7000007629,0.847999989986
1639659297494781935,,4088,,1639659297,492658982,'',55.4716300964,10.3260211945,29.7000007629,0.847000002861
1639659297534047286,,4089,,1639659297,531493675,'',55.4716300964,10.3260211945,29.7000007629,0.846000015736
1639659297574264673,,4090,,1639659297,571106164,'',55.4716300964,10.3260211945,29.7000007629,0.84399998188
1639659297610309146,,4091,,1639659297,609224502,'',55.4716300964,10.3260211945,29.7000007629,0.842999994755
1639659297654089460,,4092,,1639659297,650582309,'',55.4716300964,10.3260211945,29.7000007629,0.842000007629
1639659297694581376,,4093,,1639659297,692654392,'',55.4716300964,10.3260211945,29.7000007629,0.839999973774
1639659297732565602,,4094,,1639659297,730324504,'',55.4716300964,10.3260211945,29.6900005341,0.838999986649
1639659297772751404,,4095,,1639659297,770205314,'',55.4716300964,10.3260211945,29.6900005341,0.837999999523
1639659297810786158,,4096,,1639659297,809272839,'',55.4716300964,10.3260211945,29.6900005341,0.837000012398
1639659297852570943,,4097,,1639659297,850068181,'',55.4716300964,10.3260211945,29.6900005341,0.836000025272
1639659297893946575,,4098,,1639659297,893210316,'',55.4716300964,10.3260211945,29.6900005341,0.834999978542
1639659297931767984,,4099,,1639659297,930125417,'',55.4716300964,10.3260211945,29.6900005341,0.833000004292
1639659297970528277,,4100,,1639659297,969236943,'',55.4716300964,10.3260211945,29.6900005341,0.832000017166
1639659298011859396,,4101,,1639659298,10150173,'',55.4716300964,10.3260211945,29.6900005341,0.830999970436
1639659298050990826,,4102,,1639659298,50118855,'',55.4716300964,10.3260211945,29.6900005341,0.829999983311
1639659298094567619,,4103,,1639659298,92867036,'',55.4716300964,10.3260211945,29.6800003052,0.828999996185
1639659298131373504,,4104,,1639659298,130189819,'',55.4716300964,10.3260211945,29.6800003052,0.82800000906
1639659298171683915,,4105,,1639659298,170371077,'',55.4716300964,10.3260211945,29.6800003052,0.827000021935
1639659298211389908,,4106,,1639659298,210099054,'',55.4716300964,10.3260211945,29.6800003052,0.825999975204
1639659298251485342,,4107,,1639659298,250377561,'',55.4716300964,10.3260211945,29.6800003052,0.824999988079
1639659298294997911,,4108,,1639659298,292638093,'',55.4716300964,10.3260211945,29.6800003052,0.824000000954
1639659298330538766,,4109,,1639659298,329231080,'',55.4716300964,10.3260211945,29.6800003052,0.823000013828
1639659298371476252,,4110,,1639659298,370299607,'',55.4716300964,10.3260211945,29.6800003052,0.822000026703
1639659298410045248,,4111,,1639659298,409130748,'',55.4716300964,10.3260211945,29.6800003052,0.820999979973
1639659298450928269,,4112,,1639659298,450311947,'',55.4716300964,10.3260211945,29.6800003052,0.819999992847
1639659298493222241,,4113,,1639659298,492421662,'',55.4716300964,10.3260211945,29.6800003052,0.819999992847
1639659298531767173,,4114,,1639659298,530438335,'',55.4716300964,10.3260211945,29.6700000763,0.819000005722
1639659298570852523,,4115,,1639659298,570099368,'',55.4716300964,10.3260211945,29.6700000763,0.818000018597
1639659298611182326,,4116,,1639659298,610289042,'',55.4716300964,10.3260211945,29.6700000763,0.816999971867
1639659298651299297,,4117,,1639659298,650094683,'',55.4716300964,10.3260211945,29.6700000763,0.815999984741
1639659298692709584,,4118,,1639659298,691764684,'',55.4716300964,10.3260211945,29.6700000763,0.814999997616
1639659298731656726,,4119,,1639659298,730197904,'',55.4716300964,10.3260211945,29.6700000763,0.81400001049
1639659298772575204,,4120,,1639659298,770884413,'',55.4716300964,10.3260211945,29.6700000763,0.813000023365
1639659298811433225,,4121,,1639659298,810343716,'',55.4716300964,10.3260211945,29.6700000763,0.811999976635
1639659298851086545,,4122,,1639659298,850159501,'',55.4716300964,10.3260211945,29.6700000763,0.81099998951
1639659298895038412,,4123,,1639659298,892979651,'',55.4716300964,10.3260211945,29.6700000763,0.810000002384
1639659298931380646,,4124,,1639659298,930092161,'',55.4716300964,10.3260211945,29.6599998474,0.809000015259
1639659298971479985,,4125,,1639659298,970190059,'',55.4716300964,10.3260211945,29.6599998474,0.808000028133
1639659299011234330,,4126,,1639659299,10098293,'',55.4716300964,10.3260211945,29.6599998474,0.806999981403
1639659299050451040,,4127,,1639659299,49205659,'',55.4716300964,10.3260211945,29.6599998474,0.806999981403
1639659299094109434,,4128,,1639659299,92730772,'',55.4716300964,10.3260211945,29.6599998474,0.805999994278
1639659299131399800,,4129,,1639659299,130167187,'',55.4716300964,10.3260211945,29.6599998474,0.805000007153
1639659299171932612,,4130,,1639659299,170392254,'',55.4716300964,10.3260211945,29.6599998474,0.804000020027
1639659299211304908,,4131,,1639659299,210175271,'',55.4716300964,10.3260211945,29.6599998474,0.802999973297
1639659299250649811,,4132,,1639659299,249186988,'',55.4716300964,10.3260211945,29.6599998474,0.801999986172
1639659299294625229,,4133,,1639659299,292644197,'',55.4716300964,10.3260211945,29.6599998474,0.800999999046
1639659299332128653,,4134,,1639659299,330540006,'',55.4716300964,10.3260211945,29.6599998474,0.800000011921
1639659299371406004,,4135,,1639659299,370106606,'',55.4716300964,10.3260211945,29.6499996185,0.799000024796
1639659299410594010,,4136,,1639659299,409238164,'',55.4716300964,10.3260211945,29.6499996185,0.797999978065
1639659299450795685,,4137,,1639659299,450108098,'',55.4716300964,10.3260211945,29.6499996185,0.79699999094
1639659299495112513,,4138,,1639659299,494030173,'',55.4716300964,10.3260211945,29.6499996185,0.796000003815
1639659299532135902,,4139,,1639659299,530472215,'',55.4716300964,10.3260211945,29.6499996185,0.795000016689
1639659299571472166,,4140,,1639659299,570203200,'',55.4716300964,10.3260211945,29.6499996185,0.794000029564
1639659299612515380,,4141,,1639659299,610343211,'',55.4716300964,10.3260211945,29.6499996185,0.791999995708
1639659299651004599,,4142,,1639659299,650072052,'',55.4716300964,10.3260211945,29.6499996185,0.791000008583
1639659299694154415,,4143,,1639659299,692872009,'',55.4716300964,10.3260211945,29.6499996185,0.790000021458
1639659299730947787,,4144,,1639659299,730131272,'',55.4716300964,10.3260211945,29.6399993896,0.788999974728
1639659299770055345,,4145,,1639659299,769260942,'',55.4716300964,10.3260211945,29.6399993896,0.787999987602
1639659299811485633,,4146,,1639659299,810088923,'',55.4716300964,10.3260211945,29.6399993896,0.787000000477
1639659299851127626,,4147,,1639659299,850140933,'',55.4716300964,10.3260211945,29.6399993896,0.785000026226
1639659299894564418,,4148,,1639659299,892889819,'',55.4716300964,10.3260211945,29.6399993896,0.783999979496
1639659299931629760,,4149,,1639659299,930192729,'',55.4716300964,10.3260211945,29.6399993896,0.782999992371
1639659299971733162,,4150,,1639659299,970271620,'',55.4716300964,10.3260211945,29.6399993896,0.782000005245
1639659300011458131,,4151,,1639659300,10094957,'',55.4716300964,10.3260211945,29.6399993896,0.77999997139
1639659300051155835,,4152,,1639659300,50284536,'',55.4716300964,10.3260211945,29.6299991608,0.778999984264
1639659300095938714,,4153,,1639659300,92763628,'',55.4716300964,10.3260211945,29.6299991608,0.777999997139
1639659300131537073,,4154,,1639659300,129206727,'',55.4716300964,10.3260211945,29.6299991608,0.777000010014
1639659300173486403,,4155,,1639659300,170584439,'',55.4716300964,10.3260211945,29.6299991608,0.774999976158
1639659300211660869,,4156,,1639659300,210133951,'',55.4716300964,10.3260211945,29.6299991608,0.773999989033
1639659300251763952,,4157,,1639659300,250408234,'',55.4716300964,10.3260211945,29.6299991608,0.773000001907
1639659300296247309,,4158,,1639659300,292667229,'',55.4716300964,10.3260211945,29.6299991608,0.771000027657
1639659300330582814,,4159,,1639659300,329242617,'',55.4716300964,10.3260211945,29.6299991608,0.769999980927
1639659300371231627,,4160,,1639659300,370109926,'',55.4716300964,10.3260211945,29.6200008392,0.768000006676
1639659300411296149,,4161,,1639659300,410177777,'',55.4716300964,10.3260211945,29.6200008392,0.76599997282
1639659300450832061,,4162,,1639659300,450078906,'',55.4716300964,10.3260211945,29.6200008392,0.763999998569
1639659300492586831,,4163,,1639659300,491751371,'',55.4716300964,10.3260221481,29.6200008392,0.763000011444
1639659300532620153,,4164,,1639659300,530270287,'',55.4716300964,10.3260221481,29.6200008392,0.760999977589
1639659300573262053,,4165,,1639659300,570500410,'',55.4716300964,10.3260221481,29.6200008392,0.759999990463
1639659300611446792,,4166,,1639659300,610307747,'',55.4716300964,10.3260221481,29.6100006104,0.758000016212
1639659300651266257,,4167,,1639659300,650137196,'',55.4716300964,10.3260221481,29.6100006104,0.757000029087
1639659300694305320,,4168,,1639659300,692923618,'',55.4716300964,10.3260221481,29.6100006104,0.754999995232
1639659300731122340,,4169,,1639659300,730388001,'',55.4716300964,10.3260221481,29.6100006104,0.754000008106
1639659300775055647,,4170,,1639659300,770453323,'',55.4716300964,10.3260221481,29.6100006104,0.751999974251
1639659300810907159,,4171,,1639659300,810106932,'',55.4716300964,10.3260221481,29.6100006104,0.750999987125
1639659300849860668,,4172,,1639659300,849131481,'',55.4716300964,10.3260221481,29.6000003815,0.749000012875
1639659300894364889,,4173,,1639659300,892871283,'',55.4716300964,10.3260221481,29.6000003815,0.748000025749
1639659300931347031,,4174,,1639659300,930184786,'',55.4716300964,10.3260221481,29.6000003815,0.745999991894
1639659300971536897,,4175,,1639659300,970289884,'',55.4716300964,10.3260221481,29.6000003815,0.745000004768
1639659301010922537,,4176,,1639659301,9948164,'',55.4716300964,10.3260221481,29.6000003815,0.744000017643
1639659301051177556,,4177,,1639659301,50304784,'',55.4716300964,10.3260221481,29.6000003815,0.742999970913
1639659301093891625,,4178,,1639659301,92722084,'',55.4716300964,10.3260221481,29.6000003815,0.740999996662
1639659301132314860,,4179,,1639659301,130194979,'',55.4716300964,10.3260221481,29.6000003815,0.740000009537
1639659301171467667,,4180,,1639659301,170094189,'',55.4716300964,10.3260221481,29.5900001526,0.739000022411
1639659301210802554,,4181,,1639659301,209151315,'',55.4716300964,10.3260221481,29.5900001526,0.737999975681
1639659301252144745,,4182,,1639659301,250151521,'',55.4716300964,10.3260221481,29.5900001526,0.736000001431
1639659301294489981,,4183,,1639659301,292780182,'',55.4716300964,10.3260221481,29.5900001526,0.735000014305
1639659301331462554,,4184,,1639659301,330341014,'',55.4716300964,10.3260221481,29.5900001526,0.73400002718
1639659301371384420,,4185,,1639659301,370170975,'',55.4716300964,10.3260221481,29.5900001526,0.731999993324
1639659301411297389,,4186,,1639659301,410317353,'',55.4716300964,10.3260221481,29.5900001526,0.731000006199
1639659301451261655,,4187,,1639659301,450063474,'',55.4716300964,10.3260221481,29.5900001526,0.730000019073
1639659301495157586,,4188,,1639659301,492784936,'',55.4716300964,10.3260221481,29.5799999237,0.728999972343
1639659301530365511,,4189,,1639659301,529148482,'',55.4716300964,10.3260221481,29.5799999237,0.727999985218
1639659301570210193,,4190,,1639659301,569161324,'',55.4716300964,10.3260221481,29.5799999237,0.726000010967
1639659301613964522,,4191,,1639659301,611347391,'',55.4716300964,10.3260221481,29.5799999237,0.725000023842
1639659301651203113,,4192,,1639659301,650206500,'',55.4716300964,10.3260221481,29.5799999237,0.723999977112
1639659301693469692,,4193,,1639659301,692726617,'',55.4716300964,10.3260221481,29.5799999237,0.722999989986
1639659301731371261,,4194,,1639659301,730185368,'',55.4716300964,10.3260221481,29.5799999237,0.722000002861
1639659301773343728,,4195,,1639659301,770323043,'',55.4716300964,10.3260221481,29.5799999237,0.72000002861
1639659301813010520,,4196,,1639659301,810070828,'',55.4716300964,10.3260221481,29.5699996948,0.71899998188
1639659301851142810,,4197,,1639659301,850531287,'',55.4716300964,10.3260221481,29.5699996948,0.717999994755
1639659301894410706,,4198,,1639659301,892859339,'',55.4716300964,10.3260221481,29.5699996948,0.717000007629
1639659301931769425,,4199,,1639659301,930298314,'',55.4716300964,10.3260221481,29.5699996948,0.716000020504
1639659301971728346,,4200,,1639659301,970119859,'',55.4716300964,10.3260221481,29.5699996948,0.714999973774
1639659302010322046,,4201,,1639659302,9129305,'',55.4716300964,10.3260221481,29.5699996948,0.713999986649
1639659302051175564,,4202,,1639659302,50333064,'',55.4716300964,10.3260221481,29.5699996948,0.712999999523
1639659302093848833,,4203,,1639659302,92698524,'',55.4716300964,10.3260221481,29.5699996948,0.712000012398
1639659302131078303,,4204,,1639659302,130330012,'',55.4716300964,10.3260221481,29.5699996948,0.711000025272
1639659302172373615,,4205,,1639659302,170070629,'',55.4716300964,10.3260221481,29.5599994659,0.708999991417
1639659302211688502,,4206,,1639659302,210197423,'',55.4716300964,10.3260221481,29.5599994659,0.708000004292
1639659302251167965,,4207,,1639659302,250096633,'',55.4716300964,10.3260221481,29.5599994659,0.707000017166
1639659302294130996,,4208,,1639659302,291787626,'',55.4716300964,10.3260221481,29.5599994659,0.705999970436
1639659302332360662,,4209,,1639659302,330264237,'',55.4716300964,10.3260221481,29.5599994659,0.703999996185
1639659302372487585,,4210,,1639659302,370132023,'',55.4716300964,10.3260221481,29.5599994659,0.70300000906
1639659302410991172,,4211,,1639659302,410331746,'',55.4716300964,10.3260221481,29.5599994659,0.700999975204
1639659302451556689,,4212,,1639659302,450177707,'',55.4716300964,10.3260221481,29.5599994659,0.699999988079
1639659302494501415,,4213,,1639659302,492797280,'',55.4716300964,10.3260221481,29.5499992371,0.698000013828
1639659302530875490,,4214,,1639659302,530102046,'',55.4716300964,10.3260221481,29.5499992371,0.695999979973
1639659302570174921,,4215,,1639659302,569203844,'',55.4716300964,10.3260221481,29.5499992371,0.694999992847
1639659302610966710,,4216,,1639659302,610084498,'',55.4716300964,10.3260221481,29.5499992371,0.693000018597
1639659302651797219,,4217,,1639659302,649282425,'',55.4716300964,10.3260221481,29.5499992371,0.690999984741
1639659302694819802,,4218,,1639659302,692964082,'',55.4716300964,10.3260221481,29.5400009155,0.68900001049
1639659302730955316,,4219,,1639659302,730152272,'',55.4716300964,10.3260221481,29.5400009155,0.686999976635
1639659302770923069,,4220,,1639659302,770308603,'',55.4716300964,10.3260221481,29.5400009155,0.684000015259
1639659302810897031,,4221,,1639659302,810283173,'',55.4716300964,10.3260221481,29.5400009155,0.681999981403
1639659302850405583,,4222,,1639659302,849220650,'',55.4716300964,10.3260221481,29.5400009155,0.680000007153
1639659302894658027,,4223,,1639659302,892790851,'',55.4716300964,10.3260221481,29.5300006866,0.677999973297
1639659302931444391,,4224,,1639659302,930179874,'',55.4716300964,10.3260221481,29.5300006866,0.675999999046
1639659302971336657,,4225,,1639659302,970106956,'',55.4716300964,10.3260221481,29.5300006866,0.674000024796
1639659303010304246,,4226,,1639659303,9199282,'',55.4716300964,10.3260221481,29.5300006866,0.67199999094
1639659303051434245,,4227,,1639659303,50074911,'',55.4716300964,10.3260221481,29.5200004578,0.669000029564
1639659303094885662,,4228,,1639659303,92695924,'',55.4716300964,10.3260221481,29.5200004578,0.666999995708
1639659303133033120,,4229,,1639659303,130336084,'',55.4716300964,10.3260221481,29.5200004578,0.665000021458
1639659303171433731,,4230,,1639659303,170189790,'',55.4716300964,10.3260221481,29.5200004578,0.662000000477
1639659303211578221,,4231,,1639659303,210274312,'',55.4716300964,10.3260221481,29.5200004578,0.660000026226
1639659303251647512,,4232,,1639659303,250086481,'',55.4716300964,10.3260221481,29.5100002289,0.657999992371
1639659303293866443,,4233,,1639659303,292730246,'',55.4716300964,10.3260221481,29.5100002289,0.65499997139
1639659303333290482,,4234,,1639659303,330087429,'',55.4716300964,10.3260221481,29.5100002289,0.652999997139
